age,overall_rating,potential,wage,international_reputation(1-5),skill_moves(1-5),release_clause_euro,club_rating,contract_end_year,national_rating,crossing,finishing,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,reactions,shot_power,stamina,long_shots,positioning,vision,penalties,composure,traits,body_type_Normal,body_type_Stocky,preferred_foot_Right
31,75,75,0.0,1,2,0.04144608741340563,75,19,0.0,53,35,74,27,48,47,56,72,68,75,54,74,58,57,67,47,72,1,1,0,1
25,63,68,0.005319148936170213,1,2,0.002825769249449196,71,23,0.0,52,63,67,44,62,35,35,63,65,58,55,80,35,67,57,39,64,1,1,0,1
22,68,74,0.0035460992907801418,1,2,0.008331604021422863,69,20,0.0,29,21,57,35,35,25,27,51,52,62,41,45,17,23,37,35,58,0,1,0,1
19,54,67,0.0,1,2,0.0009360360638800461,64,19,0.0,49,43,58,39,51,35,40,56,52,54,55,66,42,55,51,46,43,0,0,0,1
30,68,68,0.0035460992907801418,1,2,0.0061239717952906786,68,22,0.0,36,75,50,60,62,61,44,38,63,61,67,71,47,75,52,52,68,1,1,0,1
26,65,67,0.005319148936170213,1,2,0.003479228388384322,68,20,0.0,59,39,61,41,64,30,34,54,61,66,46,71,24,41,52,31,60,0,0,0,1
19,50,69,0.0,1,2,0.00044152644522643685,67,21,0.0,42,44,55,40,51,42,43,59,46,46,52,48,39,47,54,44,59,0,0,0,1
23,63,69,0.0,1,2,0.0026624044647154143,60,21,0.0,38,24,64,36,57,39,24,59,59,60,50,65,37,43,56,31,59,0,0,0,1
26,63,66,0.0035460992907801418,1,2,0.0037706358422337706,65,19,0.0,35,57,53,55,59,45,31,43,63,55,65,71,59,64,45,62,53,2,1,0,1
20,60,70,0.0,1,2,0.0027860318693788163,74,21,0.0,35,20,46,33,34,26,32,31,42,49,47,64,28,27,32,41,47,0,1,0,1
28,67,67,0.0070921985815602835,1,3,0.0061239717952906786,67,20,0.0,53,69,56,55,65,48,56,45,65,64,66,68,54,67,63,62,63,3,1,0,1
19,71,85,0.005319148936170213,1,4,0.057782565886783786,79,22,0.0,70,60,65,65,77,74,68,56,76,66,67,63,63,63,60,63,62,3,0,0,1
32,68,68,0.0070921985815602835,1,2,0.0033026178102937473,68,20,0.0,57,20,65,25,50,35,58,60,60,63,67,69,58,28,58,43,69,0,1,0,0
29,72,72,0.0,1,3,0.03129097917319758,72,21,77.0,50,69,70,64,73,41,55,58,75,71,69,65,60,81,65,68,62,2,1,0,1
21,63,75,0.0,1,3,0.0047993924596113685,68,19,0.0,60,48,65,50,73,61,57,66,72,61,68,50,46,51,56,59,67,0,1,0,1
19,62,77,0.0,1,2,0.005682445350064242,61,19,0.0,64,37,63,38,60,43,40,62,62,60,46,64,44,63,43,49,51,0,1,0,0
30,69,69,0.0070921985815602835,1,2,0.0047993924596113685,68,19,0.0,65,44,64,46,60,56,32,61,65,67,60,75,48,60,53,46,65,2,1,0,1
29,75,75,0.03546099290780142,1,2,0.051159669208387236,76,21,0.0,70,36,74,25,65,61,42,63,72,69,64,88,55,62,59,48,67,0,1,0,1
22,66,75,0.0035460992907801418,1,2,0.006565498240517116,72,22,0.0,34,23,65,34,48,33,29,66,64,64,50,66,25,36,58,56,64,1,1,0,1
28,76,76,0.0549645390070922,2,2,0.05027661631793436,74,20,0.0,68,49,65,20,55,45,24,60,67,70,57,81,14,56,51,66,68,2,1,0,1
21,64,73,0.0017730496453900709,1,2,0.004357866014384932,72,20,0.0,35,48,69,42,59,59,61,68,68,59,61,77,54,53,63,47,69,0,0,0,1
28,66,67,0.0070921985815602835,1,2,0.0047993924596113685,63,20,0.0,22,40,51,21,41,56,20,43,49,52,44,71,27,23,41,39,55,1,0,1,1
36,60,60,0.0017730496453900709,1,2,0.0006402133455783335,62,19,0.0,61,50,61,50,51,64,60,63,59,56,62,63,55,54,60,44,61,2,1,0,0
27,72,72,0.01773049645390071,1,2,0.022018923823442404,71,21,0.0,67,41,72,52,56,61,71,71,61,66,63,78,52,51,66,72,62,0,1,0,0
29,77,77,0.09397163120567376,1,3,0.05999019811291597,75,20,0.0,65,56,81,58,73,65,55,77,77,75,76,85,72,69,75,63,80,1,1,0,1
35,71,71,0.012411347517730497,1,2,0.0061239717952906786,71,21,0.0,51,29,48,24,22,33,49,44,48,79,56,77,25,22,44,44,70,0,1,0,0
37,69,69,0.005319148936170213,1,1,0.0008698070970960805,69,19,0.0,19,14,23,18,20,12,13,24,16,56,21,37,16,14,27,23,40,0,1,0,1
28,84,84,0.30851063829787234,3,4,0.2613262571361712,85,20,85.0,74,74,88,75,85,81,74,84,86,85,77,69,73,79,86,76,87,4,1,0,1
31,78,78,0.044326241134751775,2,2,0.06308088322950103,75,20,0.0,59,42,68,45,55,36,41,68,60,69,75,67,57,22,51,45,73,3,1,0,0
28,70,70,0.005319148936170213,1,2,0.013629921364140105,69,20,0.0,72,38,68,38,62,67,58,64,64,63,56,74,41,56,48,48,64,1,1,0,1
28,77,78,0.03546099290780142,1,3,0.05204272209884011,75,19,0.0,58,61,77,43,66,44,56,76,75,73,77,80,69,56,76,55,73,2,1,0,1
31,65,65,0.005319148936170213,1,2,0.0038059579578518855,63,20,0.0,63,55,65,50,62,63,68,64,64,63,68,75,60,62,65,67,60,3,1,0,1
28,63,63,0.0035460992907801418,1,3,0.002839015042805989,61,20,0.0,60,54,56,56,62,54,55,53,59,58,58,62,56,62,59,52,52,0,0,0,1
20,53,68,0.0,1,2,0.0009360360638800461,67,20,0.0,47,24,48,24,47,31,33,41,46,50,27,61,26,41,36,38,42,0,1,0,1
32,76,76,0.01950354609929078,2,3,0.038796928742047,67,20,0.0,72,79,77,74,74,72,73,76,76,74,75,76,76,80,76,71,82,1,0,0,1
19,57,74,0.0,1,2,0.002251784870654828,66,21,0.0,48,34,50,42,60,38,38,52,54,48,52,55,38,53,57,47,51,0,0,0,1
27,67,68,0.005319148936170213,1,2,0.0061239717952906786,68,20,0.0,67,59,70,53,60,68,73,69,65,67,65,73,71,58,70,62,63,1,1,0,1
19,61,76,0.0,1,3,0.004287221783148702,68,20,0.0,55,37,64,56,68,59,40,58,64,62,52,55,36,62,62,46,65,1,1,0,1
28,77,78,0.04609929078014184,2,2,0.0626393567842746,79,20,0.0,51,30,74,35,59,44,45,79,58,77,79,73,62,55,66,47,73,1,1,0,1
28,83,83,0.12943262411347517,2,3,0.1990710283592436,79,21,0.0,72,63,84,68,86,78,75,79,84,84,69,88,73,73,82,64,83,2,0,0,1
24,78,83,0.03368794326241135,2,2,0.11518100376622058,79,22,0.0,48,41,72,55,53,56,50,66,72,76,69,71,43,39,34,61,78,3,1,0,1
21,62,72,0.0,1,2,0.003320278868102805,71,20,0.0,59,41,50,43,61,63,57,48,58,61,57,63,44,47,47,51,49,0,0,0,0
23,62,66,0.0035460992907801418,1,2,0.003165744612273552,62,19,0.0,54,48,65,48,61,64,64,59,63,55,54,77,53,57,64,43,58,0,1,0,0
34,59,59,0.0,1,2,0.00022076322261321843,65,21,0.0,62,60,58,55,60,55,62,58,63,61,56,49,60,61,63,60,63,0,0,0,1
20,56,67,0.0,1,2,0.0010640787329957127,67,20,0.0,57,31,48,41,52,46,36,46,51,50,45,60,48,48,34,42,39,0,1,0,0
20,65,78,0.005319148936170213,1,2,0.0047993924596113685,71,19,0.0,39,66,63,47,60,44,36,43,63,59,60,61,55,64,52,61,65,0,0,0,1
18,53,62,0.0,1,2,0.0005210012053671955,62,19,0.0,34,52,42,48,50,58,38,30,52,55,51,52,46,48,42,54,52,0,1,0,1
19,57,71,0.0,1,1,0.0015762494094583796,61,21,0.0,13,7,28,8,11,11,12,26,19,30,24,25,6,6,38,14,28,0,1,0,1
22,65,73,0.0017730496453900709,1,2,0.005682445350064242,72,21,0.0,45,57,70,41,59,50,44,65,64,62,56,61,56,55,59,48,58,0,1,0,1
21,70,80,0.012411347517730497,1,3,0.025109608940027464,77,23,0.0,72,43,69,38,65,52,41,51,70,69,56,74,44,61,52,42,64,0,1,0,0
30,76,76,0.0425531914893617,1,3,0.04497829897521712,75,20,0.0,77,54,73,59,74,80,80,73,71,75,65,83,63,67,60,83,68,1,0,0,1
25,60,65,0.0,1,2,0.001797012632071598,62,21,0.0,23,15,46,26,40,21,25,36,45,54,32,60,22,27,33,38,40,0,1,0,1
30,74,74,0.031914893617021274,1,3,0.026434188275706774,76,21,0.0,64,53,70,47,73,53,59,68,72,71,74,87,69,69,62,72,63,2,1,0,1
19,55,71,0.0,1,2,0.0019338858300917933,65,20,0.0,50,47,59,47,54,49,48,57,56,50,50,68,50,55,57,48,54,0,0,0,1
18,60,78,0.005319148936170213,1,2,0.0047993924596113685,78,21,0.0,53,52,60,49,59,56,52,56,62,58,58,69,55,55,57,52,55,0,1,0,1
23,54,62,0.0,1,2,0.0005828149076988966,63,19,0.0,25,56,49,48,57,34,30,37,56,46,49,56,52,54,53,59,54,0,0,0,1
34,68,68,0.0035460992907801418,1,3,0.0037088221399020696,68,19,0.0,68,54,69,45,66,70,75,64,70,71,77,83,73,52,53,61,70,1,0,0,0
24,68,71,0.0070921985815602835,1,2,0.006565498240517116,68,19,0.0,36,26,65,23,36,30,26,42,59,62,35,64,21,26,32,33,50,0,0,0,1
39,73,73,0.005319148936170213,1,1,0.0018499958054987704,70,20,0.0,11,10,20,20,17,21,12,32,28,62,41,39,16,14,45,27,53,3,1,0,1
20,53,63,0.0,1,2,0.0005254164698194598,64,19,0.0,26,23,41,25,27,24,28,32,31,42,33,59,20,26,29,33,38,0,0,0,1
28,62,64,0.0,1,1,0.0016248173184332875,63,20,0.0,10,11,25,20,17,16,11,21,24,55,34,33,17,9,20,36,25,0,1,0,0
24,63,69,0.0017730496453900709,1,2,0.004070873824987747,70,19,0.0,54,34,69,33,54,44,41,65,64,62,56,55,40,40,52,49,48,0,0,0,1
26,59,63,0.0035460992907801418,1,2,0.0016115715250764944,66,23,0.0,27,34,59,35,53,37,33,53,59,55,28,55,35,52,59,35,57,0,0,1,1
23,66,74,0.010638297872340425,1,1,0.005682445350064242,75,19,0.0,13,9,35,5,9,14,12,24,24,62,39,29,5,6,56,12,46,0,1,0,1
21,60,74,0.005319148936170213,1,3,0.0047993924596113685,70,20,0.0,53,63,50,48,65,61,40,40,60,40,63,65,60,58,55,58,50,0,0,0,0
31,70,70,0.0070921985815602835,1,3,0.012746868473687232,68,21,71.0,67,67,63,61,72,71,73,53,72,64,67,82,61,66,68,67,69,2,0,0,1
20,61,75,0.0035460992907801418,1,1,0.0047993924596113685,83,20,0.0,14,9,27,8,12,12,10,25,23,44,17,26,9,4,39,11,42,0,0,0,1
26,68,71,0.0070921985815602835,1,3,0.009214656911875736,68,21,0.0,54,63,72,61,68,66,53,70,68,61,62,81,68,57,65,51,62,1,0,0,1
32,72,72,0.012411347517730497,1,2,0.010980762692781485,71,19,0.0,29,15,69,24,40,25,24,69,56,63,61,77,55,22,35,40,62,1,0,1,1
32,67,67,0.012411347517730497,1,1,0.003320278868102805,75,20,0.0,19,12,36,14,11,12,19,37,22,63,23,26,18,11,38,17,51,0,1,0,1
31,67,67,0.0035460992907801418,1,2,0.004004644858203782,69,20,0.0,47,39,58,42,40,37,35,55,53,61,55,58,36,40,33,46,56,0,1,0,1
23,70,76,0.01950354609929078,1,3,0.0047993924596113685,71,19,0.0,58,72,68,58,72,36,29,51,75,62,72,54,58,73,50,59,67,1,1,0,1
30,75,75,0.0549645390070922,1,3,0.04895203698225505,69,21,0.0,66,70,76,65,76,83,79,73,80,76,79,54,76,70,79,75,67,3,1,0,1
23,60,65,0.0,1,2,0.0021193269370868967,62,19,0.0,56,57,63,45,62,42,38,60,63,52,61,70,56,53,59,53,50,0,1,0,1
27,72,74,0.0035460992907801418,1,1,0.019369765152083784,71,21,0.0,17,20,36,19,12,17,12,42,23,66,55,34,11,11,38,22,53,1,0,0,0
19,58,74,0.0035460992907801418,1,2,0.0026182518201927703,76,21,0.0,45,24,44,36,37,35,37,39,42,48,41,63,27,42,31,35,48,0,0,0,0
27,69,70,0.05851063829787234,2,3,0.0087731304666493,82,20,0.0,71,41,66,60,67,60,52,64,68,69,72,64,41,67,62,49,62,0,0,0,1
24,66,73,0.005319148936170213,1,3,0.007007024685743553,68,19,0.0,53,60,62,60,69,57,40,41,66,62,66,67,52,68,49,58,56,0,1,0,1
22,62,71,0.0,1,3,0.003404168892695828,67,20,0.0,54,57,63,59,68,63,65,53,66,56,55,46,53,50,56,63,48,2,0,0,0
23,61,70,0.0035460992907801418,1,2,0.0033865078348867704,63,20,0.0,49,62,48,55,64,46,22,26,60,57,69,65,57,47,43,58,56,1,0,1,1
20,59,75,0.0,1,2,0.002993549298635242,69,21,0.0,62,57,59,62,53,59,42,58,61,49,68,53,46,54,51,60,55,0,1,0,1
22,59,71,0.0017730496453900709,1,2,0.001986869003518966,66,19,0.0,13,38,56,32,45,13,10,45,56,53,63,66,36,46,45,14,43,0,1,0,1
23,63,69,0.005319148936170213,1,3,0.003510135239550173,76,22,0.0,57,56,65,48,73,51,45,62,67,55,60,69,54,69,71,65,60,5,0,0,0
21,55,63,0.0,1,2,0.0006490438744828622,65,19,0.0,55,25,58,26,50,38,27,56,55,52,38,64,42,46,42,39,44,0,1,0,1
30,70,70,0.01950354609929078,1,2,0.01583755359027229,70,19,0.0,57,70,63,63,61,57,46,44,70,63,68,66,64,72,59,66,67,0,1,0,0
19,57,70,0.0,1,1,0.0012671808977998736,63,21,0.0,14,5,22,9,11,10,14,27,14,38,26,21,7,5,54,17,26,0,1,0,1
32,64,64,0.0,1,2,0.0018632415988555635,64,20,0.0,50,42,51,43,52,38,43,47,53,63,63,70,40,35,49,68,69,0,1,0,1
27,62,63,0.0,1,2,0.00199128426797123,60,19,0.0,58,58,62,51,53,59,61,56,62,61,63,79,55,65,56,45,60,0,1,0,1
28,64,64,0.0035460992907801418,1,3,0.0047993924596113685,65,19,0.0,55,63,52,51,64,53,35,43,63,51,65,84,56,68,56,50,54,0,1,0,1
30,66,66,0.005319148936170213,1,3,0.004084119618344541,69,21,0.0,57,47,67,56,64,55,51,64,65,68,67,72,62,68,57,56,53,0,1,0,1
27,72,72,0.0,1,4,0.03217403206365045,72,19,0.0,73,73,72,69,76,78,76,68,74,64,84,56,81,62,68,75,69,4,1,0,0
27,61,64,0.0,1,2,0.0017925973676193336,69,21,0.0,28,26,32,28,30,26,23,24,38,51,36,60,21,26,29,35,58,0,1,0,1
30,66,66,0.0035460992907801418,1,2,0.002671234993619943,69,22,0.0,47,32,67,41,47,34,35,58,55,68,52,76,43,32,57,45,51,1,1,0,0
23,68,78,0.0017730496453900709,1,2,0.0087731304666493,70,20,0.0,36,34,70,36,53,31,35,64,66,73,42,82,38,56,58,43,60,0,0,1,1
38,71,71,0.012411347517730497,1,3,0.0030995156454895864,71,20,0.0,63,60,71,64,70,64,65,68,77,70,68,32,66,65,76,68,75,3,1,0,1
18,62,82,0.0,1,3,0.008331604021422863,76,23,0.0,64,48,67,43,64,40,39,71,72,49,46,71,37,71,59,47,67,0,0,0,1
33,72,72,0.012411347517730497,1,4,0.022901976713895277,63,21,0.0,69,65,70,69,77,75,66,51,73,69,75,57,70,70,63,72,63,3,1,0,0
33,63,63,0.0035460992907801418,1,2,0.0021855559038708623,62,22,0.0,32,61,56,57,57,49,31,54,61,58,62,68,59,59,37,54,63,2,1,0,1
22,63,74,0.0017730496453900709,1,3,0.0047993924596113685,69,19,0.0,61,51,59,36,69,51,42,57,68,56,56,61,46,60,58,46,64,0,1,0,1
20,61,74,0.0,1,2,0.004084119618344541,64,19,0.0,47,47,60,29,71,51,35,63,62,55,61,65,57,56,61,38,44,0,0,0,1
26,73,74,0.0425531914893617,1,3,0.03791387585159413,78,21,0.0,67,74,70,72,75,71,59,52,74,72,73,78,72,71,64,68,63,0,1,0,1
21,62,74,0.005319148936170213,1,1,0.0038854327179926444,76,20,0.0,18,18,23,14,16,18,20,25,18,54,25,29,15,12,25,28,44,0,1,0,1
18,52,72,0.0,1,2,0.001196536666563644,67,21,0.0,24,22,43,27,25,29,22,46,31,45,34,64,17,26,29,31,44,0,1,0,1
30,76,76,0.03368794326241135,1,4,0.06793767412699184,74,20,0.0,73,73,75,72,80,74,69,70,79,76,73,86,68,74,79,73,74,3,1,0,1
31,73,73,0.05319148936170213,1,1,0.020252818042536657,72,21,74.0,11,14,33,16,14,15,14,34,33,73,36,34,14,11,35,30,36,1,0,1,1
24,61,65,0.0,1,2,0.001642478376242345,63,19,0.0,57,30,50,38,58,55,31,42,60,56,46,65,31,50,46,39,51,0,1,0,1
23,58,67,0.0017730496453900709,1,2,0.0013334098645838392,66,21,0.0,56,44,54,39,57,53,62,51,55,57,48,59,50,54,42,38,39,0,0,0,0
25,69,73,0.010638297872340425,1,3,0.008331604021422863,69,20,0.0,72,37,67,50,66,64,74,65,66,65,76,92,61,55,54,44,56,0,1,0,0
29,66,66,0.0017730496453900709,1,3,0.0027021418447857933,68,19,0.0,63,32,65,46,69,66,63,62,67,61,59,77,53,50,57,49,69,1,1,0,1
24,60,66,0.0,1,2,0.0020089453257802876,65,21,0.0,51,43,66,33,58,39,34,60,58,55,60,65,52,41,48,43,47,0,1,0,0
25,66,71,0.0070921985815602835,1,2,0.007007024685743553,67,20,0.0,53,51,61,53,57,72,78,60,59,62,66,74,61,52,42,56,60,1,1,0,1
22,62,72,0.0017730496453900709,1,2,0.003916339569158495,70,19,0.0,56,54,56,57,70,45,47,45,60,52,66,59,46,58,53,57,57,1,0,0,0
22,72,82,0.012411347517730497,1,2,0.033057084954103325,71,22,0.0,62,58,70,47,62,52,41,72,63,70,63,78,59,68,47,45,55,0,1,0,0
19,55,70,0.0,1,2,0.0019338858300917933,67,19,0.0,30,61,44,39,42,37,29,31,49,49,53,64,42,50,50,63,43,0,0,1,1
22,66,76,0.008865248226950355,1,2,0.008331604021422863,75,20,0.0,32,25,54,31,35,36,31,44,44,51,43,63,27,25,31,40,60,0,1,0,1
27,60,61,0.0017730496453900709,1,2,0.0017749363098102761,70,21,0.0,50,43,67,53,51,51,52,62,57,57,51,60,54,39,47,41,49,0,0,0,1
19,62,82,0.0035460992907801418,1,3,0.0074485511309699895,78,20,0.0,41,61,60,46,61,53,37,49,62,62,75,52,61,61,52,51,48,0,1,0,1
31,65,65,0.0,1,2,0.0021502337882527475,64,19,0.0,60,54,63,31,61,62,44,59,62,66,62,78,62,58,55,45,62,2,1,0,1
20,53,67,0.0,1,1,0.0008609765681915518,66,19,0.0,13,8,17,6,9,11,12,15,15,46,13,27,7,9,26,14,24,0,1,0,1
27,61,64,0.0,1,2,0.0020398521769461383,67,20,0.0,23,18,48,26,25,30,29,29,43,51,42,58,24,24,28,37,57,0,1,0,1
27,65,65,0.0035460992907801418,1,2,0.0036116863219522533,62,19,0.0,44,27,58,25,51,47,38,54,55,58,54,75,26,33,47,29,58,0,1,0,0
28,66,66,0.005319148936170213,1,3,0.005240918904837805,65,20,0.0,61,63,58,63,71,53,58,50,66,58,61,69,62,63,59,56,64,1,1,0,1
21,62,76,0.0017730496453900709,1,1,0.005682445350064242,79,21,0.0,14,9,29,11,16,17,14,26,13,58,22,28,10,7,40,17,36,0,1,0,1
24,86,88,0.17553191489361702,3,3,0.34256712305783554,85,23,85.0,91,66,87,67,80,81,61,83,85,86,75,94,69,80,79,44,82,0,0,0,1
21,67,77,0.0035460992907801418,1,3,0.011863815583234358,81,22,0.0,63,58,73,55,71,67,55,71,73,59,65,54,66,62,67,57,63,0,1,0,1
36,66,66,0.0017730496453900709,1,2,0.00083890024593023,65,19,0.0,56,20,62,17,45,34,40,60,59,52,39,71,42,58,47,31,59,1,1,0,1
27,66,66,0.0,1,2,0.0037088221399020696,67,20,0.0,64,46,64,30,59,54,32,56,59,66,48,79,38,55,57,37,66,0,1,0,0
29,70,70,0.010638297872340425,1,2,0.012305342028460795,70,20,0.0,57,61,73,52,59,72,67,69,71,64,72,74,71,66,72,68,65,1,0,0,1
29,67,67,0.0035460992907801418,1,2,0.004357866014384932,68,21,0.0,48,42,64,29,58,37,56,59,63,62,72,74,55,36,43,53,63,0,1,0,0
28,73,76,0.02304964539007092,1,1,0.0047993924596113685,70,19,0.0,15,12,35,14,11,15,12,26,20,66,18,25,20,15,43,23,32,2,0,1,1
18,53,71,0.0,1,2,0.0009492818572368392,68,21,0.0,40,37,41,35,46,40,46,49,52,59,54,71,38,42,41,49,45,0,0,0,1
18,48,66,0.0,1,2,0.0005739843787943679,63,21,0.0,54,44,45,37,42,53,57,44,44,35,48,39,42,42,48,44,47,1,0,0,0
22,73,82,0.012411347517730497,1,2,0.0047993924596113685,81,19,0.0,42,40,74,38,61,50,42,65,65,73,78,77,63,50,54,47,72,3,1,0,1
24,61,68,0.0017730496453900709,1,2,0.0025255312666952186,63,19,0.0,46,28,61,30,56,28,31,51,59,57,26,65,22,50,44,31,57,0,1,0,1
32,80,80,0.051418439716312055,2,3,0.12047932110893782,79,20,0.0,78,79,79,55,78,72,68,80,83,86,85,78,86,85,80,79,83,2,1,0,1
21,73,80,0.01950354609929078,1,2,0.047185931201349306,73,23,0.0,51,39,68,31,49,45,39,58,62,68,57,67,45,38,38,48,69,0,1,0,1
31,63,63,0.0017730496453900709,1,1,0.0013510709223928967,67,21,0.0,11,9,26,6,8,13,12,20,14,55,25,21,6,9,33,13,36,0,1,0,1
21,65,79,0.0017730496453900709,1,3,0.010980762692781485,70,23,0.0,65,58,65,59,69,58,56,52,67,57,67,34,62,61,64,68,58,0,0,1,0
28,73,73,0.005319148936170213,1,3,0.026434188275706774,72,19,0.0,49,78,58,80,64,60,62,50,68,67,74,74,70,81,61,65,68,0,1,0,1
21,69,81,0.024822695035460994,1,3,0.015396027145045852,69,21,74.0,60,33,48,32,69,35,39,33,68,66,32,73,31,49,40,45,54,0,0,0,0
35,66,66,0.0,1,1,0.0008698070970960805,70,21,0.0,10,5,27,9,13,14,11,17,17,67,21,28,8,8,27,15,40,0,1,0,1
29,62,63,0.0017730496453900709,1,2,0.0026933113158812646,64,19,0.0,37,53,57,44,59,33,35,54,57,54,42,68,43,60,60,40,55,0,1,0,1
27,66,70,0.0035460992907801418,1,1,0.0047993924596113685,72,20,0.0,18,18,28,11,18,11,11,26,20,54,22,27,18,13,16,22,53,1,1,0,0
31,65,65,0.005319148936170213,1,2,0.002503454944433897,64,21,0.0,65,57,60,48,54,53,44,56,65,59,47,79,46,58,56,42,60,2,1,0,1
30,67,67,0.0,1,3,0.00426514546088738,66,20,0.0,43,65,58,66,64,67,67,54,69,66,66,61,62,66,45,71,65,3,1,0,1
27,64,67,0.0,1,2,0.0034571520661230005,71,21,0.0,39,21,49,37,30,38,29,40,44,59,51,62,25,26,33,41,60,0,0,0,1
27,69,70,0.005319148936170213,1,3,0.0074485511309699895,65,20,0.0,76,55,74,69,72,75,77,71,71,67,69,76,72,68,76,68,70,4,0,0,1
21,62,75,0.0,1,2,0.0047993924596113685,57,19,0.0,56,36,55,29,61,45,42,56,54,60,35,63,31,50,50,44,52,0,1,0,1
24,65,70,0.0017730496453900709,1,2,0.00398256853594246,67,21,0.0,67,34,62,33,62,54,40,60,60,63,53,77,40,52,51,42,59,3,1,0,0
23,62,69,0.0017730496453900709,1,2,0.0023445054241523797,68,21,0.0,27,20,55,27,38,22,26,46,49,51,56,69,22,23,32,49,54,0,0,0,1
26,69,71,0.03900709219858156,1,2,0.009214656911875736,76,22,0.0,32,23,62,23,35,22,22,38,48,67,34,72,16,20,35,51,60,0,1,0,1
18,57,71,0.0,1,2,0.0019338858300917933,64,21,0.0,27,19,54,27,31,22,29,42,36,46,41,55,20,29,25,33,44,0,1,0,1
23,66,71,0.0017730496453900709,1,3,0.0047993924596113685,66,19,0.0,51,63,66,60,67,49,48,61,69,60,63,72,53,66,65,62,64,1,0,0,1
24,66,71,0.008865248226950355,1,3,0.004185670700746621,68,23,0.0,66,57,65,43,68,39,52,56,66,60,66,78,54,60,63,42,66,2,1,0,1
21,63,73,0.0017730496453900709,1,2,0.0047993924596113685,72,19,0.0,41,49,70,51,62,63,70,71,70,59,65,41,59,46,64,54,67,0,1,0,1
21,57,69,0.008865248226950355,1,2,0.0047993924596113685,68,19,0.0,35,57,42,40,59,42,33,33,49,52,60,59,48,58,47,63,47,0,0,0,1
26,75,76,0.0,1,3,0.07676820303152057,75,23,0.0,37,80,62,69,63,61,62,49,70,76,78,69,73,74,62,72,69,1,1,0,1
21,66,80,0.0070921985815602835,1,2,0.013188394918913668,75,22,0.0,39,29,51,37,44,30,27,46,49,65,62,63,31,35,39,41,58,0,0,0,1
28,73,73,0.05851063829787234,1,3,0.034381664289782635,73,22,0.0,71,67,75,68,72,65,67,70,72,68,67,91,68,64,72,65,69,0,0,0,0
28,69,69,0.030141843971631204,1,3,0.0074485511309699895,70,21,0.0,67,47,62,32,68,61,29,59,65,66,70,74,50,65,54,48,67,1,0,0,1
19,55,71,0.0035460992907801418,1,2,0.0018367500121419772,72,21,0.0,52,40,40,30,48,41,24,29,48,53,55,59,39,46,37,35,43,0,0,0,0
20,61,71,0.0017730496453900709,1,2,0.0025696839112178626,69,21,0.0,28,26,36,30,32,31,33,29,35,53,39,53,25,24,28,45,48,1,0,0,1
23,61,70,0.005319148936170213,1,3,0.003752974784424713,75,19,0.0,52,55,65,61,65,54,56,61,69,53,50,60,53,60,50,66,52,0,1,0,1
24,76,81,0.040780141843971635,1,2,0.0047993924596113685,76,19,0.0,65,44,69,43,54,61,32,66,64,69,59,69,55,33,55,54,70,0,1,0,1
22,61,69,0.014184397163120567,1,3,0.0034218299505048857,79,19,0.0,54,49,68,58,63,63,48,68,67,59,53,50,44,56,63,56,61,0,0,0,1
24,64,67,0.0017730496453900709,1,2,0.003558703148525081,65,20,0.0,58,54,57,56,58,49,38,55,61,51,61,73,54,59,61,54,56,3,0,0,0
26,70,71,0.014184397163120567,1,3,0.0171621329259516,72,19,0.0,47,50,74,42,67,49,40,71,71,67,62,78,64,65,66,41,63,0,1,0,0
21,52,65,0.0,1,2,0.0008874681549051381,62,23,0.0,31,54,41,40,46,38,36,32,47,50,47,64,45,57,56,57,54,0,1,0,1
33,64,64,0.0017730496453900709,1,2,0.0018764873922123566,65,19,0.0,59,17,63,18,61,53,48,53,53,60,49,76,21,19,55,29,56,0,1,0,1
26,66,68,0.0017730496453900709,1,2,0.005240918904837805,66,20,0.0,42,25,59,39,53,28,35,54,57,62,67,77,39,36,38,36,46,1,1,0,0
20,58,66,0.0017730496453900709,1,2,0.0016380631117900806,69,19,0.0,43,38,58,31,49,44,47,57,53,58,56,58,44,35,55,49,47,0,0,0,1
28,70,70,0.010638297872340425,1,3,0.010980762692781485,70,20,0.0,70,63,73,66,68,67,72,71,71,68,74,62,70,67,73,72,70,1,1,0,1
27,76,77,0.09219858156028368,1,3,0.07853430881242632,77,22,0.0,61,75,67,69,72,57,44,54,72,75,80,72,65,77,67,74,71,3,1,0,1
19,52,66,0.0,1,2,0.0008079933947643794,68,19,0.0,42,31,54,32,52,34,33,45,54,51,49,48,32,37,40,40,41,0,1,0,1
34,70,70,0.01773049645390071,1,2,0.004070873824987747,71,21,0.0,56,35,63,51,49,41,48,50,59,63,55,61,34,38,55,53,68,0,1,0,1
19,53,67,0.0,1,2,0.0010949855841615634,66,21,0.0,28,19,45,27,31,25,29,23,41,43,35,59,20,24,34,34,47,0,1,0,1
25,73,76,0.05319148936170213,1,3,0.04365371963953781,78,20,75.0,67,72,67,69,72,66,46,58,65,75,74,76,61,72,60,56,71,4,0,0,1
22,60,66,0.0017730496453900709,1,2,0.0047993924596113685,61,19,0.0,31,23,49,29,26,30,30,41,39,54,39,68,23,27,35,34,56,0,0,0,1
